ID,Nombre,Categoría,Unidad,Stock,Stock Mínimo,Precio,Proveedor
fy29m9sgw,"Alga Yakinori 1/2","Algas nori",unidad,0,2,0,Cominport
vjdt7s79k,"Alga Yakinori Araki","Algas nori",unidad,0,2,0,Cominport
n9797a5qj,"Alga Yakinori Araki","Algas nori",unidad,0,2,0,Cominport
8t75r6t6s,"Alga Yakinori Grado A","Algas nori",unidad,0,2,0,Cominport
4h5996feo,"Alga Yakinori Grado A","Algas nori",unidad,0,2,0,Cominport
mbzn5xpjb,"Alga Yakinori Grado B","Algas nori",unidad,0,2,0,Cominport
xp7dv28f4,"Alga Yakinori Grado C","Algas nori",unidad,0,2,0,Cominport
cl252x7sq,"Alga Yakinori Grado Super A","Algas nori",unidad,0,2,0,Cominport
e9vyq9n6r,"Alga Yakinori Miyabi","Algas nori",unidad,0,2,0,Cominport
voqg0mf61,"Algas sazonadas Jaban","Algas nori",unidad,0,2,0,Cominport
m2588rhtt,"Hojas de Soja ""Amarillas"" - Mame Nori","Algas nori",unidad,0,2,0,Cominport
vqwp563n0,"Hojas de Soja ""Naranja"" - Mame Nori","Algas nori",unidad,0,2,0,Cominport
yvp6zuxjr,"Hojas de Soja ""Rosa"" - Mame Nori","Algas nori",unidad,0,2,0,Cominport
qstr8tq4a,"Hojas de Soja ""Sésamo"" - Mame Nori","Algas nori",unidad,0,2,0,Cominport
uh0auo0ph,"Hojas de Soja ""verde"" - Mame Nori","Algas nori",unidad,0,2,0,Cominport
cimn59v5v,"Kizami Nori - Cortado en tiras","Algas nori",unidad,0,2,0,Cominport
pklbhvqoy,"Nori Cup Tartaletas de alga nori","Algas nori",unidad,0,2,0,Cominport
t1apkg9dp,"Snack de Alga Nori condimentada","Algas nori",unidad,0,2,0,Cominport
k58bokekv,"Yakinori ""Kiwami""","Algas nori",unidad,0,2,0,Cominport
85x9j77ql,"Yakinori para onigiri","Algas nori",unidad,0,2,0,Cominport
nj2i76zhu,"Alga Hijiki","Algas y sésamo",unidad,0,2,0,Cominport
n16v3m62p,"Alga Kombu","Algas y sésamo",unidad,0,2,0,Cominport
klhwl312j,"Alga verde en polvo - Ao Nori Ko","Algas y sésamo",unidad,0,2,0,Cominport
dgoyz5fp7,"Algas Tosaka blanca en sal","Algas y sésamo",unidad,0,2,0,Cominport
2njynd54w,"Algas Tosaka roja en sal","Algas y sésamo",unidad,0,2,0,Cominport
evc2xzhrx,"Algas Tosaka verde en sal","Algas y sésamo",unidad,0,2,0,Cominport
op8z7goce,"Algas variadas secas - Kaiso salada","Algas y sésamo",unidad,0,2,0,Cominport
x9hbfb6ro,"Cut Wakame - Para ensalada, sopa…","Algas y sésamo",unidad,0,2,0,Cominport
cg3dta32o,"Cut Wakame - Para ensalada, sopa…","Algas y sésamo",unidad,0,2,0,Cominport
5pblnbdhp,"Cut Wakame - Para ensalada, sopa…","Algas y sésamo",unidad,0,2,0,Cominport
95yzyuona,"Pasta de sésamo - Neri Goma Shiro","Algas y sésamo",unidad,0,2,0,Cominport
vcmfvtpok,"Pasta de sésamo - Neri Goma Shiro","Algas y sésamo",unidad,0,2,0,Cominport
em52valxe,"Pasta de sésamo - Neri Goma Shiro","Algas y sésamo",unidad,0,2,0,Cominport
yc9t5krf4,"Sésamo blanco tostado - Shiro Goma","Algas y sésamo",unidad,0,2,0,Cominport
cirmghe4z,"Sésamo blanco tostado - Shiro Goma","Algas y sésamo",unidad,0,2,0,Cominport
n597ln9h1,"Sésamo negro tostado - Kuro Goma","Algas y sésamo",unidad,0,2,0,Cominport
sejtby6l9,"Sésamo negro tostado - Kuro Goma","Algas y sésamo",unidad,0,2,0,Cominport
iyc46al6j,"Sésamo tostado a la ciruela Ume","Algas y sésamo",unidad,0,2,0,Cominport
vxx3sypo0,"Sésamo tostado al Kimuchi","Algas y sésamo",unidad,0,2,0,Cominport
1714l2x4n,"Sésamo tostado al Kimuchi","Algas y sésamo",unidad,0,2,0,Cominport
dlubiwnqa,"Sésamo tostado al wasabi","Algas y sésamo",unidad,0,2,0,Cominport
fnwgod3ub,"Arroz Fukumaru ""Kiuchi""","Arroz, panko y tempura",unidad,0,2,0,Cominport
0beu3bjo7,"Arroz glutinoso verde en copos","Arroz, panko y tempura",unidad,0,2,0,Cominport
bjtn9q91o,"Arroz Hanayagi Select","Arroz, panko y tempura",unidad,0,2,0,Cominport
961u9b70x,"Arroz Integral Premium GEN-JI-MAI","Arroz, panko y tempura",unidad,0,2,0,Cominport
wqzvdaq4o,"Arroz Japonés de Niigata","Arroz, panko y tempura",unidad,0,2,0,Cominport
8m22qifef,"Arroz Japonés de Niigata","Arroz, panko y tempura",unidad,0,2,0,Cominport
9or9av1z8,"Arroz Japonés Mizumi ""Lake 65""","Arroz, panko y tempura",unidad,0,2,0,Cominport
nu1mlba4b,"Arroz Japonés “Takumi blend”","Arroz, panko y tempura",unidad,0,2,0,Cominport
jxqk0gkwn,"Arroz Japón Kitoku","Arroz, panko y tempura",unidad,0,2,0,Cominport
ftvvvtidw,"Arroz Japón Niigata Koshiibuki","Arroz, panko y tempura",unidad,0,2,0,Cominport
7mvzdcmy2,"Arroz Jazmín ""Daichi""","Arroz, panko y tempura",unidad,0,2,0,Cominport
ro0xf5o6f,"Arroz Jazmín “Thai Hom Mali” - Largo y aromático","Arroz, panko y tempura",unidad,0,2,0,Cominport
qm6vh6ghy,"Arroz Masamune - Arroz de grano corto.","Arroz, panko y tempura",unidad,0,2,0,Cominport
paplrqfev,"Arroz negro Venere","Arroz, panko y tempura",unidad,0,2,0,Cominport
0adwe3guf,"Arroz Niji no Kirameki","Arroz, panko y tempura",unidad,0,2,0,Cominport
77eohhrlp,"Arroz para Sushi Hanabi","Arroz, panko y tempura",unidad,0,2,0,Cominport
mtvdo24br,"Arroz Shinju Mai Koshihikari","Arroz, panko y tempura",unidad,0,2,0,Cominport
oz0e4vm45,"Arroz Shinju-Prime","Arroz, panko y tempura",unidad,0,2,0,Cominport
bvz1fpmyg,"Arroz Shinjumai","Arroz, panko y tempura",unidad,0,2,0,Cominport
b2a4b9kag,"Arroz Shinjumai","Arroz, panko y tempura",unidad,0,2,0,Cominport
4xbh1b75b,"Arroz Shinjumai Premium Musenmai","Arroz, panko y tempura",unidad,0,2,0,Cominport
gcsd9nuey,"Arroz Shinjumai rojo Musenmai","Arroz, panko y tempura",unidad,0,2,0,Cominport
dgkkioc3p,"Harina para Ramen ""Nissin""","Arroz, panko y tempura",unidad,0,2,0,Cominport
pax7kny52,"Masago Arare - Perlas de arroz","Arroz, panko y tempura",unidad,0,2,0,Cominport
soykux2wk,"Panko - Pan rallado estilo japonés","Arroz, panko y tempura",unidad,0,2,0,Cominport
1v0dfv4qq,"Panko “Kiwami” - Pan rallado estilo japonés","Arroz, panko y tempura",unidad,0,2,0,Cominport
3rdh92spa,"Panko “Kiwami” - Pan rallado estilo japonés","Arroz, panko y tempura",unidad,0,2,0,Cominport
dyfowz5lu,"Quinoa roja","Arroz, panko y tempura",unidad,0,2,0,Cominport
bn73sbcba,"Tempurako","Arroz, panko y tempura",unidad,0,2,0,Cominport
f9slq1d14,"Tempurako ""Welna""","Arroz, panko y tempura",unidad,0,2,0,Cominport
nwq2nsmyk,"Tempurako ""Welna""","Arroz, panko y tempura",unidad,0,2,0,Cominport
7n2uogah6,"Tempurako ""Welna""","Arroz, panko y tempura",unidad,0,2,0,Cominport
ejzp4ooho,"Tempurako “Kiwami”","Arroz, panko y tempura",unidad,0,2,0,Cominport
tkxtjzbv1,"Bayas Goji & té verde","Bebidas sin alcohol",unidad,0,2,0,Cominport
vyuhw61g6,"Bebida de aloe vera sabor mango","Bebidas sin alcohol",unidad,0,2,0,Cominport
3vchx5jst,"Bebida de aloe vera sabor original","Bebidas sin alcohol",unidad,0,2,0,Cominport
7rxeqoanb,"Bebida de aloe vera sabor sandia","Bebidas sin alcohol",unidad,0,2,0,Cominport
1te5t8yr9,"Bebida de Yuzu endulzada concentrada","Bebidas sin alcohol",unidad,0,2,0,Cominport
8llgclyz7,"Granada & té verde","Bebidas sin alcohol",unidad,0,2,0,Cominport
wgkricuda,"Limón & té verde","Bebidas sin alcohol",unidad,0,2,0,Cominport
m2ly5q3yh,"Ramune arándanos","Bebidas sin alcohol",unidad,0,2,0,Cominport
kyvr7wi7u,"Ramune de lychee","Bebidas sin alcohol",unidad,0,2,0,Cominport
pvax271q3,"Ramune de piña","Bebidas sin alcohol",unidad,0,2,0,Cominport
s6i6ii7qs,"Ramune matcha","Bebidas sin alcohol",unidad,0,2,0,Cominport
tcpr61eyy,"Alitas de pollo al sésamo","Carnes",unidad,0,2,0,Cominport
fsu7yxqjw,"Bocaditos de pollo con especias japonesas - Microondas","Carnes",unidad,0,2,0,Cominport
3fs42th5e,"Bocaditos de pollo con especias japonesas - Tori karaage","Carnes",unidad,0,2,0,Cominport
oq0yqeqwe,"Brocheta de bolitas de pollo a la parrilla con salsa yakitori. - Tsukune","Carnes",unidad,0,2,0,Cominport
ib32ug8xi,"Brocheta pollo satay ""Kiwami""","Carnes",unidad,0,2,0,Cominport
ccjri6y5u,"Brochetas de pollo asadas al carbón con salsa yakitori - Yakitori de pollo","Carnes",unidad,0,2,0,Cominport
lb2fwa6sx,"Brochetas de pollo asadas al carbón con salsa yakitori - Yakitori de pollo","Carnes",unidad,0,2,0,Cominport
a9t5gvfeb,"Chasu Panceta de cerdo marinada","Carnes",unidad,0,2,0,Cominport
hyzxglz1q,"Dados de pollo asado ""Kiwami""","Carnes",unidad,0,2,0,Cominport
ei8u8tq04,"Foie escalopes","Carnes",unidad,0,2,0,Cominport
crjp6nlon,"Foie mi-cuit 98º - Lata","Carnes",unidad,0,2,0,Cominport
q6r15gti3,"Hamburguesas Wagyu","Carnes",unidad,0,2,0,Cominport
vcagpb581,"Magret de pato - Entero","Carnes",unidad,0,2,0,Cominport
m4no3b6ff,"Miyazaki Ribeye (Lomo alto)","Carnes",unidad,0,2,0,Cominport
cafibvouf,"Miyazaki Ribeye (Lomo alto)","Carnes",unidad,0,2,0,Cominport
bfh5dz3be,"Miyazaki Striploin (Lomo bajo)","Carnes",unidad,0,2,0,Cominport
hp7l4j6dv,"Miyazaki Striploin (Lomo bajo)","Carnes",unidad,0,2,0,Cominport
ouj7abso4,"Miyazaki Tenderloin (solomillo)","Carnes",unidad,0,2,0,Cominport
6fvyxkzt7,"Miyazaki Tenderloin (solomillo)","Carnes",unidad,0,2,0,Cominport
csyvyst78,"Pato deshuesado","Carnes",unidad,0,2,0,Cominport
yg2mr2by4,"Pato desmigado","Carnes",unidad,0,2,0,Cominport
siy4sql3z,"Pechuga de pollo asado""Kiwami""","Carnes",unidad,0,2,0,Cominport
cxv11g7md,"Pollo pechuga asada","Carnes",unidad,0,2,0,Cominport
mtfoygooy,"Tiras de pollo asadas","Carnes",unidad,0,2,0,Cominport
u158z4k9t,"Tiras de pollo asado ""Kiwami""","Carnes",unidad,0,2,0,Cominport
8319oc1d3,"Tori karaage filete","Carnes",unidad,0,2,0,Cominport
xd8k31onj,"Tori karaage “Kiwami”","Carnes",unidad,0,2,0,Cominport
p89vxjbwc,"“Bandidos” de pollo «sweet & chili»","Carnes",unidad,0,2,0,Cominport
bvdtq6reu,"Barril de acero inoxidable","Cervezas",unidad,0,2,0,Cominport
x9scg5rsa,"Cerveza Asahi","Cervezas",unidad,0,2,0,Cominport
ghj3xwd8q,"Cerveza Coedo Beniaka","Cervezas",unidad,0,2,0,Cominport
pxkmgfhos,"Cerveza Coedo Kyara","Cervezas",unidad,0,2,0,Cominport
qd3mtivuw,"Cerveza Coedo Ruri","Cervezas",unidad,0,2,0,Cominport
hv1l1w8m7,"Cerveza Coedo Shiro","Cervezas",unidad,0,2,0,Cominport
c8qr5tyox,"Cerveza Echigo Tostada - Stout","Cervezas",unidad,0,2,0,Cominport
6eq5gp176,"Cerveza Kirin Ichiban","Cervezas",unidad,0,2,0,Cominport
klcffduo7,"Cerveza Kirin Ichiban","Cervezas",unidad,0,2,0,Cominport
4rz6b2a5q,"Cerveza Kirin Ichiban","Cervezas",unidad,0,2,0,Cominport
20jw00fjl,"Cerveza Kirin Ichiban 0.0","Cervezas",unidad,0,2,0,Cominport
4v2cpi0ar,"Cerveza Koshihikari","Cervezas",unidad,0,2,0,Cominport
ewn3vof3u,"Ajo negro","Conservas y harinas",unidad,0,2,0,Cominport
fnm8vy4nx,"Almidón de patata - Katakuriko","Conservas y harinas",unidad,0,2,0,Cominport
egcehaafa,"Almidón de patata - Katakuriko","Conservas y harinas",unidad,0,2,0,Cominport
6xogcsqfh,"Atún al natural - En conserva","Conservas y harinas",unidad,0,2,0,Cominport
4oav6usfx,"Atún en aceite girasol","Conservas y harinas",unidad,0,2,0,Cominport
osxs5pcgv,"Batata morada en polvo","Conservas y harinas",unidad,0,2,0,Cominport
oy7qkkl47,"Brotes de bambú","Conservas y harinas",unidad,0,2,0,Cominport
ozrpcudsm,"Ciruelas aliñadas - Umeboshi japonés","Conservas y harinas",unidad,0,2,0,Cominport
g66yp658h,"Harina arroz - Shiratamako","Conservas y harinas",unidad,0,2,0,Cominport
8xwh4q3kz,"Harina arroz glutinoso - Mochiko","Conservas y harinas",unidad,0,2,0,Cominport
8f537bxyd,"Harina de Kuzu","Conservas y harinas",unidad,0,2,0,Cominport
cww6mg0j2,"Harina especial frituras - Karaage Ko","Conservas y harinas",unidad,0,2,0,Cominport
i9dwao202,"Kimchi preparado","Conservas y harinas",unidad,0,2,0,Cominport
kipqgjvk5,"Kimchi repollo “Wang”","Conservas y harinas",unidad,0,2,0,Cominport
7rsv83tcw,"Kimchi rojo preparado","Conservas y harinas",unidad,0,2,0,Cominport
341ipoc71,"Lychees en almibar","Conservas y harinas",unidad,0,2,0,Cominport
rja4reoi6,"Nameko champiñones","Conservas y harinas",unidad,0,2,0,Cominport
m6ms1gke0,"Oblato - Obleas de almidón de patata","Conservas y harinas",unidad,0,2,0,Cominport
gj914nedl,"Papel de arroz redondo ""Kiwami""","Conservas y harinas",unidad,0,2,0,Cominport
i2l49gnbz,"Papel de arrroz cuadrado","Conservas y harinas",unidad,0,2,0,Cominport
loig6mod1,"Pasta de arroz - Kirimochi","Conservas y harinas",unidad,0,2,0,Cominport
1aav3g9ih,"Pasta de ciruela - Neri Ume","Conservas y harinas",unidad,0,2,0,Cominport
4swfh0bq8,"Yude azuki judía roja dulce","Conservas y harinas",unidad,0,2,0,Cominport
rsrf87wyk,"Golden curry «S&B» - Karakuchi picante","Curry",unidad,0,2,0,Cominport
5gakvno0s,"Golden curry «S&B» - Karakuchi picante","Curry",unidad,0,2,0,Cominport
1m5az64xb,"Java curry «House» - En tableta","Curry",unidad,0,2,0,Cominport
ijf1iprs9,"Pasta de Curry Amarillo Thai","Curry",unidad,0,2,0,Cominport
o8nmtcwpo,"Pasta de Curry Rojo Thai","Curry",unidad,0,2,0,Cominport
za0i6k93u,"Pasta de Curry Verde Thai","Curry",unidad,0,2,0,Cominport
lbv1cucm0,"Ramune de fresa","Curry",unidad,0,2,0,Cominport
eaynxxugn,"Ramune de melón","Curry",unidad,0,2,0,Cominport
wgrruc5jc,"Ramune de naranja","Curry",unidad,0,2,0,Cominport
4l5dj4wz6,"Ramune original","Curry",unidad,0,2,0,Cominport
02gw5ww1c,"Ramune yuzu","Curry",unidad,0,2,0,Cominport
fvyybu16r,"Salsa de curry ""Somi""","Curry",unidad,0,2,0,Cominport
qq8mw7m00,"Tasty curry mix Flakes - Copos de curry","Curry",unidad,0,2,0,Cominport
h1a2sisvr,"Tasty curry “S&B” - Medio Picante","Curry",unidad,0,2,0,Cominport
0jdc9ns3y,"Tasty curry “S&B” - Picante","Curry",unidad,0,2,0,Cominport
lztjt23oe,"Tasty curry “S&B” - Suave","Curry",unidad,0,2,0,Cominport
mp3h80ajh,"Edamame pelado - Habas de soja verde","Ensaladas",unidad,0,2,0,Cominport
9172na6s7,"Edamame pelado - Habas de soja verde","Ensaladas",unidad,0,2,0,Cominport
px9zv8yfz,"Edamame precocido - Habas de soja verde","Ensaladas",unidad,0,2,0,Cominport
ou4c7v16r,"Edamame precocido - Habas de soja verde","Ensaladas",unidad,0,2,0,Cominport
esl56a821,"Ensalada de cangrejo río - patata, masago.","Ensaladas",unidad,0,2,0,Cominport
dw2wbtfxb,"Ensalada de hijiki, edamame & quinoa","Ensaladas",unidad,0,2,0,Cominport
ufmkoa48p,"Ensalada hijiki y raíz de loto","Ensaladas",unidad,0,2,0,Cominport
c8p3kcmdi,"Ensalada preparada de calamares y verduras - Chuka ika Sansai","Ensaladas",unidad,0,2,0,Cominport
x6742k2ob,"Goma wakame - de algas y sésamo","Ensaladas",unidad,0,2,0,Cominport
51oi3b7gp,"Goma wakame - de algas y sésamo","Ensaladas",unidad,0,2,0,Cominport
btgn15mla,"Hoja de lima","Ensaladas",unidad,0,2,0,Cominport
m9b3oedf4,"Hoja de plátano - Hoja de banano","Ensaladas",unidad,0,2,0,Cominport
aim8c40wq,"Hojas de shiso - Oba","Ensaladas",unidad,0,2,0,Cominport
o2sjprjra,"Pasta de salmón ahumado","Ensaladas",unidad,0,2,0,Cominport
51svaohhu,"Raíz de loto cortada - Renkon slice","Ensaladas",unidad,0,2,0,Cominport
k2qmnjhex,"Soja fermentada - Natto","Ensaladas",unidad,0,2,0,Cominport
vefa9gy11,"Tortilla japonesa - Atsuyaki Tamago","Ensaladas",unidad,0,2,0,Cominport
ghapva0pj,"A01 - 166 x 115 x 20 mm","Envases take away",unidad,0,2,0,Cominport
7zlyq0d3n,"A01 - 166 x 115 x 20 mm","Envases take away",unidad,0,2,0,Cominport
623ooq5m5,"A02 - 185 x 120 x 20 mm","Envases take away",unidad,0,2,0,Cominport
q570wkec5,"A02 - 185 x 120 x 20 mm","Envases take away",unidad,0,2,0,Cominport
tdgi62nv6,"A03 - 213 x 134 x 20 mm","Envases take away",unidad,0,2,0,Cominport
5g5w77oim,"A05 - 171 x 91 x 20 mm","Envases take away",unidad,0,2,0,Cominport
fl70u0st5,"A05 - 171 x 91 x 20 mm","Envases take away",unidad,0,2,0,Cominport
s0rbfygvv,"A06 - 217 x 87 x 20 mm","Envases take away",unidad,0,2,0,Cominport
rumuv7sdn,"A06 - 217 x 87 x 20 mm","Envases take away",unidad,0,2,0,Cominport
b3azjd93a,"A07 - 224 x 150 x 20 mm","Envases take away",unidad,0,2,0,Cominport
qspbrz18y,"A07 - 224 x 150 x 20 mm","Envases take away",unidad,0,2,0,Cominport
k3vzlh226,"A09 - 136 x 80 x 20 mm","Envases take away",unidad,0,2,0,Cominport
t34ac0w99,"A09 - 136 x 80 x 20 mm","Envases take away",unidad,0,2,0,Cominport
9in31uc4u,"Bandeja Kraft 14x8cm PH-00 (Base)","Envases take away",unidad,0,2,0,Cominport
0ejgyt9sq,"Bandeja Kraft 14x8cm PH-00 (Tapa)","Envases take away",unidad,0,2,0,Cominport
vgf5m6a8h,"Bandeja Kraft 16,6x11,5cm PH-03 (Base)","Envases take away",unidad,0,2,0,Cominport
lmjuhfhof,"Bandeja Kraft 16,6x11,5cm PH-03 (Tapa)","Envases take away",unidad,0,2,0,Cominport
t14z0im7h,"Bandeja Kraft 16x9cm PH-01 (Base)","Envases take away",unidad,0,2,0,Cominport
bhxzvnk4c,"Bandeja Kraft 16x9cm PH-01 (Tapa)","Envases take away",unidad,0,2,0,Cominport
mjx01uuf7,"Bandeja Kraft 18,5x13cm PH-05 (Base)","Envases take away",unidad,0,2,0,Cominport
8phc6n851,"Bandeja Kraft 18,5x13cm PH-05 (Tapa)","Envases take away",unidad,0,2,0,Cominport
okd3jfjhc,"Bandeja Kraft 22x14cm PH-07 (Base)","Envases take away",unidad,0,2,0,Cominport
6mj3ew804,"Bandeja Kraft 22x14cm PH-07 (Tapa)","Envases take away",unidad,0,2,0,Cominport
j8dqhbizf,"Bandeja Kraft 22x9cm PH-02 (Base)","Envases take away",unidad,0,2,0,Cominport
k8lu20wwv,"Bandeja Kraft 22x9cm PH-02 (Tapa)","Envases take away",unidad,0,2,0,Cominport
ehhdqotwa,"Bandeja Kraft 24x15,3cm PH-09 (Base)","Envases take away",unidad,0,2,0,Cominport
0yp73vxfa,"Bandeja Kraft 24x15,3cm PH-09 (Tapa)","Envases take away",unidad,0,2,0,Cominport
knii06ryh,"Bandeja Kraft 26x26cm PH-11 (Base)","Envases take away",unidad,0,2,0,Cominport
c1d57ojl3,"Bandeja Kraft 26x26cm PH-11 (Tapa)","Envases take away",unidad,0,2,0,Cominport
9t3rn8hdv,"Bandeja Kraft 31,4x31,4cm PH-36 (Base)","Envases take away",unidad,0,2,0,Cominport
f25we4ua1,"Bandeja Kraft 31,4x31,4cm PH-36 (Tapa)","Envases take away",unidad,0,2,0,Cominport
3w9291tyy,"Bento box","Envases take away",unidad,0,2,0,Cominport
367wmyoh1,"Bento box eco pulpa","Envases take away",unidad,0,2,0,Cominport
6ts4ba7q2,"Bento box eco pulpa","Envases take away",unidad,0,2,0,Cominport
nw4y76yws,"Bol kraft","Envases take away",unidad,0,2,0,Cominport
wacej2eyr,"Bol kraft","Envases take away",unidad,0,2,0,Cominport
amy5kmurv,"Bol kraft","Envases take away",unidad,0,2,0,Cominport
ssc5x6ac7,"Bol kraft","Envases take away",unidad,0,2,0,Cominport
l7vle8qgi,"Bol kraft","Envases take away",unidad,0,2,0,Cominport
lxueoyjlp,"Bol kraft","Envases take away",unidad,0,2,0,Cominport
1kgr4zean,"Bol kraft","Envases take away",unidad,0,2,0,Cominport
7tawwx1jr,"Bol para sopa","Envases take away",unidad,0,2,0,Cominport
ex11np635,"Domburi para microondas","Envases take away",unidad,0,2,0,Cominport
r6x8uc9v6,"Domburi para microondas","Envases take away",unidad,0,2,0,Cominport
yfahs5qfs,"Domburi para microondas","Envases take away",unidad,0,2,0,Cominport
eyowp2b0k,"Eco bowl 32 oz pulpa","Envases take away",unidad,0,2,0,Cominport
swe48hhs6,"Eco bowl 32 oz pulpa","Envases take away",unidad,0,2,0,Cominport
icza7an0l,"Eco box kraft (carton)","Envases take away",unidad,0,2,0,Cominport
gddwywinl,"Eco box kraft (carton)","Envases take away",unidad,0,2,0,Cominport
azc80ufbz,"Eco box kraft (carton)","Envases take away",unidad,0,2,0,Cominport
bugv2f0tr,"Eco box kraft (carton)","Envases take away",unidad,0,2,0,Cominport
a7mm1c1h5,"Eco box kraft (carton)","Envases take away",unidad,0,2,0,Cominport
u6qj9swu8,"Eco box kraft (carton)","Envases take away",unidad,0,2,0,Cominport
nhmrbuskg,"Eco box negro (carton)","Envases take away",unidad,0,2,0,Cominport
bray6kgjv,"Eco box negro (carton)","Envases take away",unidad,0,2,0,Cominport
vk35o1sze,"Eco box negro (carton)","Envases take away",unidad,0,2,0,Cominport
8nexwyj9m,"Eco box negro (carton)","Envases take away",unidad,0,2,0,Cominport
3p8px4amq,"Eco box negro (carton)","Envases take away",unidad,0,2,0,Cominport
47dj465wg,"Eco box negro (carton)","Envases take away",unidad,0,2,0,Cominport
f4yqh3og0,"Eco box negro (carton)","Envases take away",unidad,0,2,0,Cominport
1k7j26by0,"Eco envase pulpa 0.4","Envases take away",unidad,0,2,0,Cominport
fdznzt8s3,"Eco envase pulpa 0.4","Envases take away",unidad,0,2,0,Cominport
fcx8tza80,"Eco envase pulpa 0.4","Envases take away",unidad,0,2,0,Cominport
j8rnjn13x,"Eco envase pulpa 0.4","Envases take away",unidad,0,2,0,Cominport
ffq180mrf,"Eco envase pulpa 0.4","Envases take away",unidad,0,2,0,Cominport
5n0gpk17d,"Eco envase pulpa 0.4","Envases take away",unidad,0,2,0,Cominport
ng2qzkjer,"Eco envase pulpa 0.4","Envases take away",unidad,0,2,0,Cominport
gpj09iyce,"Eco envase pulpa 0.4","Envases take away",unidad,0,2,0,Cominport
lleof00y5,"Eco envase pulpa 0.4","Envases take away",unidad,0,2,0,Cominport
t4sbgsnlg,"Eco envase pulpa 0.4","Envases take away",unidad,0,2,0,Cominport
u786j4jaj,"Envase Mochi 2 pzas","Envases take away",unidad,0,2,0,Cominport
7fqbdv82z,"Envase Ramen (base) - para transporte Ramen","Envases take away",unidad,0,2,0,Cominport
23kqnn67q,"Envase Ramen (interior) - para transporte Ramen","Envases take away",unidad,0,2,0,Cominport
7aawtne9s,"Envase Ramen (tapa) - para transporte Ramen","Envases take away",unidad,0,2,0,Cominport
ydvqlr7x7,"RPET Sushi Yoki 0.6","Envases take away",unidad,0,2,0,Cominport
hpvgzyapf,"RPET Sushi Yoki 0.6","Envases take away",unidad,0,2,0,Cominport
ialf3poqk,"RPET Sushi Yoki 0.6","Envases take away",unidad,0,2,0,Cominport
vifi9608w,"RPET Sushi Yoki 0.6","Envases take away",unidad,0,2,0,Cominport
1uu6sbkkz,"RPET Sushi Yoki 0.6","Envases take away",unidad,0,2,0,Cominport
4ox3h290u,"RPET Sushi Yoki 0.6","Envases take away",unidad,0,2,0,Cominport
zg0o5li31,"RPET Sushi Yoki 0.6","Envases take away",unidad,0,2,0,Cominport
onfua9xrb,"RPET Sushi Yoki 0.6","Envases take away",unidad,0,2,0,Cominport
bk0twwd1k,"Sushi Oke","Envases take away",unidad,0,2,0,Cominport
40q1itkgf,"Sushi Oke Negro - 45 x 310 mm","Envases take away",unidad,0,2,0,Cominport
eyjnfpsjw,"Sushi Oke P-14 - 45 x 310 mm","Envases take away",unidad,0,2,0,Cominport
vt6hnprhe,"Sushi Yoki","Envases take away",unidad,0,2,0,Cominport
8zk9pdgvf,"Tarebin - Mini botellita de plástico","Envases take away",unidad,0,2,0,Cominport
zadpzdqc4,"Tarebin - Mini botellita de plástico","Envases take away",unidad,0,2,0,Cominport
6z4xoo3df,"Tarebin - Mini botellita de plástico","Envases take away",unidad,0,2,0,Cominport
sx3v7z6u6,"Tarrina para salsa 2 oz","Envases take away",unidad,0,2,0,Cominport
x5a5o7xvr,"Tarrinas kraft","Envases take away",unidad,0,2,0,Cominport
23i0sk91c,"Tarrinas kraft","Envases take away",unidad,0,2,0,Cominport
7f7uribqi,"Yakumizara - 7,5 x 5,5 x 1,5 cm","Envases take away",unidad,0,2,0,Cominport
5khhh8mpx,"Yakumizara - 7,5 x 5,5 x 1,5 cm","Envases take away",unidad,0,2,0,Cominport
i9gu5j7mm,"7 especias picantes - Shichimi tougarashi","Especias y otros",unidad,0,2,0,Cominport
yonwvd223,"7 especias picantes - Shichimi tougarashi","Especias y otros",unidad,0,2,0,Cominport
amrt5nh2c,"Aceite guindilla con ajo frito - Layu Taberu","Especias y otros",unidad,0,2,0,Cominport
1pq45wpzp,"Aceite guindilla con ajo frito - Layu Taberu","Especias y otros",unidad,0,2,0,Cominport
hwf80k9eq,"Anchoa en polvo - Niboshi en polvo","Especias y otros",unidad,0,2,0,Cominport
27du4w4mv,"Azúcar de palma","Especias y otros",unidad,0,2,0,Cominport
mdc6z279k,"Azúcar japonés blanco","Especias y otros",unidad,0,2,0,Cominport
i52mmnh1j,"Azúcar japonés moreno","Especias y otros",unidad,0,2,0,Cominport
1yfccy1fm,"Bonito seco en polvo - Katsuobushi-ko","Especias y otros",unidad,0,2,0,Cominport
yppwg1wme,"Bonito seco en virutas - Katsuobushi","Especias y otros",unidad,0,2,0,Cominport
lml6yngcp,"Bonito seco en virutas - Katsuobushi","Especias y otros",unidad,0,2,0,Cominport
akn0f3i25,"Caldo de bonito - Marutomo","Especias y otros",unidad,0,2,0,Cominport
a1umn754x,"Caldo de bonito - Shimaya","Especias y otros",unidad,0,2,0,Cominport
am5gnod3p,"Copos de pulpo ahumado - Takobushi","Especias y otros",unidad,0,2,0,Cominport
1cqcmxz0b,"Dashi No Moto Yamaki","Especias y otros",unidad,0,2,0,Cominport
